review_id,restaurant_id,restaurant_name,review_text,review_text_cleaned,rating,review_date,review_source,word_count,sentiment_score,sentiment_subjectivity,sentiment_category,area,cuisine_primary,price_category
rev_00063,src1_013,Jai asian Restaurant,"[4/5] [Jun 5, 2025 from Google]: I was craving asian food, we tried it for the first time. The lady was very welcoming, we ordered prawn dumplings, shrimps summer rolls, baw bun beef and Pad Thai mix (shrimps and chicken). Love it","I was craving asian food, we tried it for the first time. The lady was very welcoming, we ordered prawn dumplings, shrimps summer rolls, baw bun beef and Pad Thai mix (shrimps and chicken). Love it",4.0,,Google,36,,,Unknown,Beirut,Indian,Mid-Range
rev_00064,src1_013,Jai asian Restaurant,"[5/5] [Sep 10, 2025 from Google]: ebanon’s Asian food scene just keeps leveling up… each experience is better than the last. This place isn’t just about exceptional food; it’s a kitchen that cooks, teaches, caters and hosts in their lively space. They have a genuine love for food from Thailand, India, Indonesia and Vietnam, and it shows in every dish. I honestly can’t remember the last time I had rice papee rolls, and I’m so glad I finally ordered one here. It was so fresh, tasty and exactly what I needed. Oh and that Green Curry? It had just the right amount of kick - enough to make me do that happy dance without burning my tongue. I just couldn’t get enough of it. Honestly, everything I tasted was on point and I would come back again and again, to get my fix of these amazing flavors.","ebanon’s Asian food scene just keeps leveling up… each experience is better than the last. This place isn’t just about exceptional food; it’s a kitchen that cooks, teaches, caters and hosts in their lively space. They have a genuine love for food from Thailand, India, Indonesia and Vietnam, and it shows in every dish. I honestly can’t remember the last time I had rice papee rolls, and I’m so glad I finally ordered one here. It was so fresh, tasty and exactly what I needed. Oh and that Green Curry? It had just the right amount of kick - enough to make me do that happy dance without burning my tongue. I just couldn’t get enough of it. Honestly, everything I tasted was on point and I would come back again and again, to get my fix of these amazing flavors.",5.0,,Google,141,,,Unknown,Beirut,Indian,Mid-Range
rev_00065,src1_013,Jai asian Restaurant,"[4/5] [Dec 8, 2025 from Google]: Good quality food with a fairly expensive pricing compared to the plate especially those of appetizers. The restaurant is small, the service is good.","Good quality food with a fairly expensive pricing compared to the plate especially those of appetizers. The restaurant is small, the service is good.",4.0,,Google,24,,,Unknown,Beirut,Indian,Mid-Range
rev_00066,src1_014,Society,"[5/5] [Sep 29, 2024 from Google]: I recently dined at Society Bistro in Beirut, and it was an absolutely outstanding experience. The food was super amazing, with a delicious variety of Italian and French dishes that were not only flavorful but also presented beautifully. The ingredients used were of a very good quality, and the prices were surprisingly reasonable, making it a great value for the high-quality dining experience. This place is my all time favorite for the last few years and it retained its value despite all the changes of the restaurant business in Lebanon I highly recommend it for anyone looking for a memorable dining experience in Beirut. The combination of great food, excellent value, and a pleasant atmosphere makes it a standout choice.","I recently dined at Society Bistro in Beirut, and it was an absolutely outstanding experience. The food was super amazing, with a delicious variety of Italian and French dishes that were not only flavorful but also presented beautifully. The ingredients used were of a very good quality, and the prices were surprisingly reasonable, making it a great value for the high-quality dining experience. This place is my all time favorite for the last few years and it retained its value despite all the changes of the restaurant business in Lebanon I highly recommend it for anyone looking for a memorable dining experience in Beirut. The combination of great food, excellent value, and a pleasant atmosphere makes it a standout choice.",5.0,,Google,120,,,Unknown,VGV6+Q3H,Italian,Mid-Range
rev_00067,src1_014,Society,"[4/5] [Jun 17, 2025 from Google]: Society Bistro exceeded my expectations. For the low prices, you get great quality food with generous portions. We tried the chicken escalope, grilled chicken, seafood pasta, and the grilled salmon platter – all of which were very tasty. We also started with the fresh mozzarella and tomatoes, and the salmon and avocado salad, both fresh and flavorful. The service is overall great, though at times the staff seemed a bit distracted or not always present on the floor. Still, they were friendly and helpful when needed. The place has a cozy and welcoming vibe, perfect for gatherings and casual hangouts. I really enjoyed the experience and would definitely go back. Highly recommended – go give it a try!","Society Bistro exceeded my expectations. For the low prices, you get great quality food with generous portions. We tried the chicken escalope, grilled chicken, seafood pasta, and the grilled salmon platter – all of which were very tasty. We also started with the fresh mozzarella and tomatoes, and the salmon and avocado salad, both fresh and flavorful. The service is overall great, though at times the staff seemed a bit distracted or not always present on the floor. Still, they were friendly and helpful when needed. The place has a cozy and welcoming vibe, perfect for gatherings and casual hangouts. I really enjoyed the experience and would definitely go back. Highly recommended – go give it a try!",4.0,,Google,118,,,Unknown,VGV6+Q3H,Italian,Mid-Range
rev_00068,src1_014,Society,"[5/5] [Nov 17, 2024 from Google]: dining experience at prices that truly stand out given the quality of the food and the cozy, elegant seating. We started with the Caesar salad, which was hands down a 10/10—perfectly crisp with a rich, flavorful dressing. The edamame was a surprising delight, seasoned just right to keep us going back for more. The bresaola pizza was a blend of fresh ingredients and great flavors, and the poulet mariné was tender, juicy, and absolutely unforgettable. To top it all off, the service was beyond amazing—friendly, attentive, and fast.","dining experience at prices that truly stand out given the quality of the food and the cozy, elegant seating. We started with the Caesar salad, which was hands down a 10/10—perfectly crisp with a rich, flavorful dressing. The edamame was a surprising delight, seasoned just right to keep us going back for more. The bresaola pizza was a blend of fresh ingredients and great flavors, and the poulet mariné was tender, juicy, and absolutely unforgettable. To top it all off, the service was beyond amazing—friendly, attentive, and fast.",5.0,,Google,88,,,Unknown,VGV6+Q3H,Italian,Mid-Range
rev_00069,src1_014,Society,"[2/5] [Aug 29, 2025 from Google]: I am very disappointed in Society, a restaurant I used to visit regularly and once truly enjoyed. It had built a strong reputation over the years, but unfortunately, the standards have dropped drastically. The service is slow, and there seems to be no effort from the management to control the ambiance of the restaurant. It is unacceptable that groups of teenagers can shout and scream during dinner, disrupting the entire dining experience, while staff make no attempt to intervene. While the prices remain affordable, the quality of the food has declined significantly. During my most recent visit, just three weeks ago, our entire table suffered food poisoning, which is both shocking and unacceptable for a restaurant of this reputation. Society must take serious steps to improve both its service and its food quality. At this stage, it is no longer living up to its name or its past reputation.","I am very disappointed in Society, a restaurant I used to visit regularly and once truly enjoyed. It had built a strong reputation over the years, but unfortunately, the standards have dropped drastically. The service is slow, and there seems to be no effort from the management to control the ambiance of the restaurant. It is unacceptable that groups of teenagers can shout and scream during dinner, disrupting the entire dining experience, while staff make no attempt to intervene. While the prices remain affordable, the quality of the food has declined significantly. During my most recent visit, just three weeks ago, our entire table suffered food poisoning, which is both shocking and unacceptable for a restaurant of this reputation. Society must take serious steps to improve both its service and its food quality. At this stage, it is no longer living up to its name or its past reputation.",2.0,,Google,149,,,Unknown,VGV6+Q3H,Italian,Mid-Range
rev_00070,src1_014,Society,"[5/5] [Aug 25, 2024 from Google]: Granted some may say that service was better before but all in all I don't think any place in Lebanon has better value for your money than society bistro! The food tastes good, the variety is big and can accommodate the many craving and the service is quick ( yet not super friendly and attentive ). We had the Caesar salad ( not wow, but ok ), tagliatelle mushroom ( rich and very creamy), salmon, two kind of pizza ( dough can be improved is my only point) However , even if some points ( service , food ) are not 100 percent yet at the price you pay it's still sooooo recommended!","Granted some may say that service was better before but all in all I don't think any place in Lebanon has better value for your money than society bistro! The food tastes good, the variety is big and can accommodate the many craving and the service is quick ( yet not super friendly and attentive ). We had the Caesar salad ( not wow, but ok ), tagliatelle mushroom ( rich and very creamy), salmon, two kind of pizza ( dough can be improved is my only point) However , even if some points ( service , food ) are not 100 percent yet at the price you pay it's still sooooo recommended!",5.0,,Google,113,,,Unknown,VGV6+Q3H,Italian,Mid-Range
rev_00071,src1_015,Al Falamanki Raouche,"[5/5] [Aug 3, 2025 from Google]: I can easily say that this is the best food place in Beirut! The place is authentic. With indoor and outdoor seating. Staff are friendly. Busy most of the time but I'm amazed how they keep food quality. Food portions are good, most of plates can be shared, so get different items to share and try. Personally, definitely I'm visiting again.","I can easily say that this is the best food place in Beirut! The place is authentic. With indoor and outdoor seating. Staff are friendly. Busy most of the time but I'm amazed how they keep food quality. Food portions are good, most of plates can be shared, so get different items to share and try. Personally, definitely I'm visiting again.",5.0,,Google,61,,,Unknown,Raouche Rock,Lebanese,Mid-Range
rev_00072,src1_015,Al Falamanki Raouche,"[5/5] [Oct 12, 2025 from Google]: I had breakfast at Al Falamanki – Raouche branch, and it was an amazing experience! The atmosphere is cozy and full of charm, with a lovely view that makes the morning even better. The food was delicious, fresh, and beautifully presented. Service was excellent — the staff were friendly, attentive, and welcoming. Honestly, it’s one of the best spots for breakfast in Beirut! Highly recommended for anyone looking to enjoy authentic Lebanese flavors in a relaxing setting. ☕🍳🌿","I had breakfast at Al Falamanki – Raouche branch, and it was an amazing experience! The atmosphere is cozy and full of charm, with a lovely view that makes the morning even better. The food was delicious, fresh, and beautifully presented. Service was excellent — the staff were friendly, attentive, and welcoming. Honestly, it’s one of the best spots for breakfast in Beirut! Highly recommended for anyone looking to enjoy authentic Lebanese flavors in a relaxing setting. ☕🍳🌿",5.0,,Google,78,,,Unknown,Raouche Rock,Lebanese,Mid-Range
rev_00073,src1_015,Al Falamanki Raouche,"[5/5] [Oct 19, 2025 from Google]: Perched above the iconic Raouché rock, Al Falamanki delivers one of the most breathtaking views in Beirut. Whether you’re a local or visiting for the first time, this Lebanese café restaurant captures the city’s soul, effortlessly blending nostalgia, comfort, and a sense of place that few spots can match. The setting feels both authentic and unpretentious: vintage Lebanese décor, rustic furniture, and greenery that wraps around the terrace, giving the place a warm, lived-in charm. It’s not fancy or sophisticated, but that’s exactly its beauty. Every corner feels curated with heart, a tribute to Beirut’s golden days. The menu stays true to traditional Lebanese favorites, from fresh manakish straight off the saj to creamy labneh, perfectly grilled halloumi, and aromatic foul mdammas. Everything tastes homemade, served with generosity and a smile. The staff are attentive and friendly, moving at a relaxed Beirut pace, enough to make you linger, enjoy the food, and soak in the view. And that view is simply unforgettable. Overlooking the Mediterranean and the legendary Pigeon Rocks, it’s one of the most stunning breakfast backdrops you can find anywhere in the city. Morning hours are especially magical, with soft light, calm air, and the sound of waves below. Al Falamanki Raouché is more than just a restaurant; it’s a Beirut experience. Perfect for a leisurely breakfast, a shisha with friends, or a sunset tea, it’s a place that captures everything that makes this city so irresistibly charming. ⭐ Highly recommended, especially for breakfast with a view you’ll never forget.","Perched above the iconic Raouché rock, Al Falamanki delivers one of the most breathtaking views in Beirut. Whether you’re a local or visiting for the first time, this Lebanese café restaurant captures the city’s soul, effortlessly blending nostalgia, comfort, and a sense of place that few spots can match. The setting feels both authentic and unpretentious: vintage Lebanese décor, rustic furniture, and greenery that wraps around the terrace, giving the place a warm, lived-in charm. It’s not fancy or sophisticated, but that’s exactly its beauty. Every corner feels curated with heart, a tribute to Beirut’s golden days. The menu stays true to traditional Lebanese favorites, from fresh manakish straight off the saj to creamy labneh, perfectly grilled halloumi, and aromatic foul mdammas. Everything tastes homemade, served with generosity and a smile. The staff are attentive and friendly, moving at a relaxed Beirut pace, enough to make you linger, enjoy the food, and soak in the view. And that view is simply unforgettable. Overlooking the Mediterranean and the legendary Pigeon Rocks, it’s one of the most stunning breakfast backdrops you can find anywhere in the city. Morning hours are especially magical, with soft light, calm air, and the sound of waves below. Al Falamanki Raouché is more than just a restaurant; it’s a Beirut experience. Perfect for a leisurely breakfast, a shisha with friends, or a sunset tea, it’s a place that captures everything that makes this city so irresistibly charming. ⭐ Highly recommended, especially for breakfast with a view you’ll never forget.",5.0,,Google,252,,,Unknown,Raouche Rock,Lebanese,Mid-Range
rev_00074,src1_015,Al Falamanki Raouche,"[1/5] [Dec 22, 2025 from Google]: Do not recommend this place. We (5 adults) visited Falamanki on 20th Dec 2025 - we tried booking a table online and via their website - non existent. Yet when we arrived to the restaurant (4:30pm), we were treated poorly due to not having a booking. We waited roughly 20 mins for a table (not an issue - as we understand restaurants get busy at this time). After being seated - we ordered dinner & Shisha, (mix of starters, mains and drinks), the food came within a reasonable time (25 mins). Throughout the evening, the Shisha we ordered was regularly topped up by a gentlemen - and we tipped him fairly. At the end - we asked for the bill (photo below), having read the menu (also photo below) - it clearly specifies that ‘prices are in USD and include service and VAT’. Our bill was $163.5. We left $165 in the cup, and when the waiter came, he threw the additional $1 in our face and said ‘ma 7arzene - khodoha’ (i.e its not worth it - keep it), and then he stormed off. Horrible behaviour. A tip is up to the discretion of a customer, and shouldn’t be looked down upon by the waiter. The menu clearly outlines that service is included in the ‘inflated’ menu prices. After 5 minutes - the waiter came back to explain his abrupt behavioural outburst - and mentioned that the service charge on the menu does not go to the waiters, but rather to the restaurant itself. This is an issue - but one that waiters should raise with management, and not take out on the customers. We ended up leaving a 5 dollar tip to the waiter - but very disappointed with how our evening ended. For a restaurant to be charging over $30 dollars a person, and not have a functional way of booking a table is absurd.","Do not recommend this place. We (5 adults) visited Falamanki on 20th Dec 2025 - we tried booking a table online and via their website - non existent. Yet when we arrived to the restaurant (4:30pm), we were treated poorly due to not having a booking. We waited roughly 20 mins for a table (not an issue - as we understand restaurants get busy at this time). After being seated - we ordered dinner & Shisha, (mix of starters, mains and drinks), the food came within a reasonable time (25 mins). Throughout the evening, the Shisha we ordered was regularly topped up by a gentlemen - and we tipped him fairly. At the end - we asked for the bill (photo below), having read the menu (also photo below) - it clearly specifies that ‘prices are in USD and include service and VAT’. Our bill was $163.5. We left $165 in the cup, and when the waiter came, he threw the additional $1 in our face and said ‘ma 7arzene - khodoha’ (i.e its not worth it - keep it), and then he stormed off. Horrible behaviour. A tip is up to the discretion of a customer, and shouldn’t be looked down upon by the waiter. The menu clearly outlines that service is included in the ‘inflated’ menu prices. After 5 minutes - the waiter came back to explain his abrupt behavioural outburst - and mentioned that the service charge on the menu does not go to the waiters, but rather to the restaurant itself. This is an issue - but one that waiters should raise with management, and not take out on the customers. We ended up leaving a 5 dollar tip to the waiter - but very disappointed with how our evening ended. For a restaurant to be charging over $30 dollars a person, and not have a functional way of booking a table is absurd.",1.0,,Google,318,,,Unknown,Raouche Rock,Lebanese,Mid-Range
rev_00075,src1_015,Al Falamanki Raouche,"[4/5] [Aug 7, 2025 from Google]: The food is good, but not the best service though. We struggled to find everyone's food, and didn't attend to the table as you'd expect. The view is spectacular though and worth visiting a place around this area to enjoy the view","The food is good, but not the best service though. We struggled to find everyone's food, and didn't attend to the table as you'd expect. The view is spectacular though and worth visiting a place around this area to enjoy the view",4.0,,Google,42,,,Unknown,Raouche Rock,Lebanese,Mid-Range
rev_00076,src1_016,Cocteau Restaurant,"[5/5] [Feb 15, 2024 from Google]: On valentine night we decided to try cocteau for romantic dinner. We ordered salmon tartar was super delicious and fresh. Then as a main dish i tried coeur de fillet-steak the meat was super delicious and the way they grilled the meat is extraordinary. We ended this dinner with pain perdu so rich. Highly recommended once you are in beirut it’s a little bit expensive but definitely worth it. Thank you cocteau for this amazing night👏",On valentine night we decided to try cocteau for romantic dinner. We ordered salmon tartar was super delicious and fresh. Then as a main dish i tried coeur de fillet-steak the meat was super delicious and the way they grilled the meat is extraordinary. We ended this dinner with pain perdu so rich. Highly recommended once you are in beirut it’s a little bit expensive but definitely worth it. Thank you cocteau for this amazing night👏,5.0,,Google,76,,,Unknown,Beirut,French,Mid-Range
rev_00077,src1_016,Cocteau Restaurant,"[2/5] [Feb 15, 2025 from Google]: Cocteau wasn’t that impressive. The food quality didn’t meet expectations, with the escalope being too oily, and the overall ambiance wasn’t great. Service felt intrusive, which made the experience uncomfortable. Could have been better.","Cocteau wasn’t that impressive. The food quality didn’t meet expectations, with the escalope being too oily, and the overall ambiance wasn’t great. Service felt intrusive, which made the experience uncomfortable. Could have been better.",2.0,,Google,34,,,Unknown,Beirut,French,Mid-Range
rev_00078,src1_016,Cocteau Restaurant,"[5/5] [Oct 3, 2025 from Google]: We celebrated our one-year anniversary here and it was perfect. The cake I ordered was presented beautifully, the manager was welcoming and attentive, and the food was outstanding. The atmosphere made the night unforgettable an amazing experience all around!","We celebrated our one-year anniversary here and it was perfect. The cake I ordered was presented beautifully, the manager was welcoming and attentive, and the food was outstanding. The atmosphere made the night unforgettable an amazing experience all around!",5.0,,Google,39,,,Unknown,Beirut,French,Mid-Range
rev_00079,src1_016,Cocteau Restaurant,"[5/5] [Apr 19, 2025 from Google]: This restaurant holds a traditional, iconic status, but unfortunately, it relies more on its name and location than the quality of its food. I hadn’t been in years and was genuinely disappointed when I went back. The food was below average across the board. The beef stroganoff, which used to be my favorite dish here, was terrible this time — and the salad and dessert weren’t any better. In fact, the dessert was the worst part of the meal. To make matters worse, both my friend and I felt sick after dining there. It’s a shame to see a place with such a legacy lose its touch.","This restaurant holds a traditional, iconic status, but unfortunately, it relies more on its name and location than the quality of its food. I hadn’t been in years and was genuinely disappointed when I went back. The food was below average across the board. The beef stroganoff, which used to be my favorite dish here, was terrible this time — and the salad and dessert weren’t any better. In fact, the dessert was the worst part of the meal. To make matters worse, both my friend and I felt sick after dining there. It’s a shame to see a place with such a legacy lose its touch.",5.0,,Google,107,,,Unknown,Beirut,French,Mid-Range
rev_00080,src1_016,Cocteau Restaurant,"[4/5] [Oct 20, 2025 from Google]: Nice atmosphere and good service food is tasty but small portions",Nice atmosphere and good service food is tasty but small portions,4.0,,Google,11,,,Unknown,Beirut,French,Mid-Range
rev_00081,src1_017,Appetito Trattoria Gemmayzeh,"[5/5] [Dec 9, 2023 from Google]: I couldn't wait till I get home and give a rating!!!! Superrr clean !!!! Super delicious!!!!! Great team and polite staff. Simply in love with this place ❤️ It deserves 100/10 !!! Highly recommended 🤩🤩",I couldn't wait till I get home and give a rating!!!! Superrr clean !!!! Super delicious!!!!! Great team and polite staff. Simply in love with this place ❤️ It deserves 100/10 !!! Highly recommended 🤩🤩,5.0,,Google,35,,,Unknown,Pasteur Street,Italian,Mid-Range
rev_00082,src1_017,Appetito Trattoria Gemmayzeh,"[4/5] [Aug 12, 2019 from Google]: The Italian decor and warm feel take one on an Italian journey. The music is nice. As for the food it not only looks good it tastes just the same. The Gnocchi Alla Siciliana is truly impressive you have to try it if you find yourself in this cozy restaurant.",The Italian decor and warm feel take one on an Italian journey. The music is nice. As for the food it not only looks good it tastes just the same. The Gnocchi Alla Siciliana is truly impressive you have to try it if you find yourself in this cozy restaurant.,4.0,,Google,50,,,Unknown,Pasteur Street,Italian,Mid-Range
rev_00083,src1_017,Appetito Trattoria Gemmayzeh,"[4/5] [Feb 19, 2022 from Google]: Love the new location! Delicious pizza dough! Melanzane was good, Tiramisu was okay. Great service! the place was fully booked, so guys literaly had to run between tables. They definetely need more staff.","Love the new location! Delicious pizza dough! Melanzane was good, Tiramisu was okay. Great service! the place was fully booked, so guys literaly had to run between tables. They definetely need more staff.",4.0,,Google,33,,,Unknown,Pasteur Street,Italian,Mid-Range
rev_00084,src1_017,Appetito Trattoria Gemmayzeh,"[4/5] [Dec 18, 2019 from Google]: If you need to get the Italian taste in Lebanon, this place is your go to one! It’s a good place for a date/ small gathering! The hospitality/ service/ food quality were amazing! I just didn’t like few small things about the service: the table missed some forks and napkins... the bill took a bit long to arrive (even-though the place wasn’t full)","If you need to get the Italian taste in Lebanon, this place is your go to one! It’s a good place for a date/ small gathering! The hospitality/ service/ food quality were amazing! I just didn’t like few small things about the service: the table missed some forks and napkins... the bill took a bit long to arrive (even-though the place wasn’t full)",4.0,,Google,63,,,Unknown,Pasteur Street,Italian,Mid-Range
rev_00085,src1_017,Appetito Trattoria Gemmayzeh,"[3/5] [Dec 1, 2017 from Google]: What started out as a comfortable late lunch ended with the stench of Gorgonzola, literally. We happily went to Appetito Trattoria because they cater to our youngsters by providing high chairs. The service was slow and towards the end some platters really took their time in arriving to our table. I would like to mention that the waiter was running back and forth between tables, until he was later joined by more staff. We ordered the Siciliana and Caprese salads, the Prosciutto e Funghi pizza, the Gnocchi alla Sorrentina, the Linguine al Pesto, and the Ravioli di Capra. I will leave the encounter with the salads till the end. I would like to begin with the pizza; it was delicious. The crust was thin and crispy, and I really enjoyed the flavors. I think that if you are craving Italian pizza, this would definitely do. We ended up ordering another pizza because it was the best thing we had eaten at Appetito. The Linguine al Pesto was good and I was glad that the pasta was cooked al dente. Also, the ravioli was good, but paled in comparison to the pizza. Now back to the salads, my sister had found an unwanted visitor in her Caprese and we failed to taste the Gorgonzola in the Siciliana salad dressing (which was the thing going for it to differentiate it from a regular salad). It was appreciated that the manager really listened to our comments, and that he showed us the Gorgonzola cheese that had been used. However, it was a bit too much when he then showed us how it becomes when they process it in the mixer, and made us smell it before and after. Then, he explained how he had to change to this Italian Gorgonzola with no taste and a faint smell because customers before thought that the Gorgonzola was too strong, and it went on and on. For a change of taste and smell, we opted to try their Soffice al Cioccolato; it was alright (they were kindly offered on the house). Although I would recommend Appetito Trattoria if you are in the mood for pizza in a cozy environment, the only thing that was on my mind leaving this place was Gorgonzola.","What started out as a comfortable late lunch ended with the stench of Gorgonzola, literally. We happily went to Appetito Trattoria because they cater to our youngsters by providing high chairs. The service was slow and towards the end some platters really took their time in arriving to our table. I would like to mention that the waiter was running back and forth between tables, until he was later joined by more staff. We ordered the Siciliana and Caprese salads, the Prosciutto e Funghi pizza, the Gnocchi alla Sorrentina, the Linguine al Pesto, and the Ravioli di Capra. I will leave the encounter with the salads till the end. I would like to begin with the pizza; it was delicious. The crust was thin and crispy, and I really enjoyed the flavors. I think that if you are craving Italian pizza, this would definitely do. We ended up ordering another pizza because it was the best thing we had eaten at Appetito. The Linguine al Pesto was good and I was glad that the pasta was cooked al dente. Also, the ravioli was good, but paled in comparison to the pizza. Now back to the salads, my sister had found an unwanted visitor in her Caprese and we failed to taste the Gorgonzola in the Siciliana salad dressing (which was the thing going for it to differentiate it from a regular salad). It was appreciated that the manager really listened to our comments, and that he showed us the Gorgonzola cheese that had been used. However, it was a bit too much when he then showed us how it becomes when they process it in the mixer, and made us smell it before and after. Then, he explained how he had to change to this Italian Gorgonzola with no taste and a faint smell because customers before thought that the Gorgonzola was too strong, and it went on and on. For a change of taste and smell, we opted to try their Soffice al Cioccolato; it was alright (they were kindly offered on the house). Although I would recommend Appetito Trattoria if you are in the mood for pizza in a cozy environment, the only thing that was on my mind leaving this place was Gorgonzola.",3.0,,Google,376,,,Unknown,Pasteur Street,Italian,Mid-Range
rev_00086,src1_018,BUCO,"[5/5] [Oct 11, 2025 from Google]: Great service, amazing food! Highly recommended! Must try the lobster rolls, and the wagyu burger 🍔 😋 better to reserve","Great service, amazing food! Highly recommended! Must try the lobster rolls, and the wagyu burger 🍔 😋 better to reserve",5.0,,Google,20,,,Unknown,Gouraud,Unknown,Mid-Range
rev_00087,src1_018,BUCO,"[4/5] [Jul 8, 2025 from Google]: Buco offers a beautiful dining space with elegant interior design and a trendy vibe , a great spot for a night out in Beirut. The food overall was good. The steak was juicy and flavorful, definitely the highlight of the meal. The burger, while decent, wasn’t the best I’ve had. Still, everything was nicely presented and the service was smooth. Prices lean on the higher side compared to the overall taste, but if you’re looking for a stylish setting and solid food, Buco is worth a visit.","Buco offers a beautiful dining space with elegant interior design and a trendy vibe , a great spot for a night out in Beirut. The food overall was good. The steak was juicy and flavorful, definitely the highlight of the meal. The burger, while decent, wasn’t the best I’ve had. Still, everything was nicely presented and the service was smooth. Prices lean on the higher side compared to the overall taste, but if you’re looking for a stylish setting and solid food, Buco is worth a visit.",4.0,,Google,87,,,Unknown,Gouraud,Unknown,Mid-Range
rev_00088,src1_018,BUCO,"[4/5] [Nov 8, 2025 from Google]: Buco has very good food and a great location in the heart of Beirut. The burgers are especially good, and the cookie in the pan for dessert is a must-try — so delicious. The staff was polite and helpful, but there was an issue with our reservation. We had booked an outdoor table, and when we arrived there was no seating available outside. They offered to seat us indoors, but it was very noisy and crowded, so we chose to wait. It took over 30 minutes before they arranged a table outside. Overall, the food and atmosphere are good, but better handling of reservations would improve the experience.","Buco has very good food and a great location in the heart of Beirut. The burgers are especially good, and the cookie in the pan for dessert is a must-try — so delicious. The staff was polite and helpful, but there was an issue with our reservation. We had booked an outdoor table, and when we arrived there was no seating available outside. They offered to seat us indoors, but it was very noisy and crowded, so we chose to wait. It took over 30 minutes before they arranged a table outside. Overall, the food and atmosphere are good, but better handling of reservations would improve the experience.",4.0,,Google,108,,,Unknown,Gouraud,Unknown,Mid-Range
rev_00089,src1_018,BUCO,"[4/5] [Jun 27, 2025 from Google]: Enjoyed the salads very much.. burgers (the reason why the place is always so packed) are good, juicy and well served… a good burger place.","Enjoyed the salads very much.. burgers (the reason why the place is always so packed) are good, juicy and well served… a good burger place.",4.0,,Google,25,,,Unknown,Gouraud,Unknown,Mid-Range
rev_00090,src1_018,BUCO,"[5/5] [Dec 9, 2025 from Google]: Buco, Beirut. Absolutely killer fries, a wagyu burger that easily climbs on the Lebanon podium, and a team as dynamic in the kitchen as on the floor. Packed Sunday lunch, almost zero false notes. 🍔🔥","Buco, Beirut. Absolutely killer fries, a wagyu burger that easily climbs on the Lebanon podium, and a team as dynamic in the kitchen as on the floor. Packed Sunday lunch, almost zero false notes. 🍔🔥",5.0,,Google,35,,,Unknown,Gouraud,Unknown,Mid-Range
rev_00091,src1_019,Al Falamanki Sodeco,"[5/5] [May 25, 2023 from Google]: Great restaurant - long opening hours. WiFi available. Indoor and outdoor seating. No booking required. Parking outside. Can watch sports on screens inside and outdoors. Reasonable prices. Excellent menu options.",Great restaurant - long opening hours. WiFi available. Indoor and outdoor seating. No booking required. Parking outside. Can watch sports on screens inside and outdoors. Reasonable prices. Excellent menu options.,5.0,,Google,30,,,Unknown,Beirut,Lebanese,High-End
rev_00092,src1_019,Al Falamanki Sodeco,"[3/5] [Apr 21, 2024 from Google]: Big restaurant serving Lebanese dishes with several nice options for seating especially in the garden. It was a hot day and they said there was no AC and the outdoor fans weren’t functioning except for one. The food and service were okay.",Big restaurant serving Lebanese dishes with several nice options for seating especially in the garden. It was a hot day and they said there was no AC and the outdoor fans weren’t functioning except for one. The food and service were okay.,3.0,,Google,42,,,Unknown,Beirut,Lebanese,High-End
rev_00093,src1_019,Al Falamanki Sodeco,"[4/5] [Feb 18, 2024 from Google]: Famous lebanese restaurant / shisha lounge in Sodeco Beirut with a huge indoor and outdoor seating areas. The decoration / furniture is a bit old but service was good and atmosphere very laid back. The place is open till very late hours. Recommended for a gathering with friends who enjoy the shisha. The food was good but there are better alternatives nearby.",Famous lebanese restaurant / shisha lounge in Sodeco Beirut with a huge indoor and outdoor seating areas. The decoration / furniture is a bit old but service was good and atmosphere very laid back. The place is open till very late hours. Recommended for a gathering with friends who enjoy the shisha. The food was good but there are better alternatives nearby.,4.0,,Google,62,,,Unknown,Beirut,Lebanese,High-End
rev_00094,src1_019,Al Falamanki Sodeco,"[5/5] [Apr 29, 2024 from Google]: Great location. Delicious food, great atmosphere with many vintage decorations.","Great location. Delicious food, great atmosphere with many vintage decorations.",5.0,,Google,10,,,Unknown,Beirut,Lebanese,High-End
rev_00095,src1_019,Al Falamanki Sodeco,"[5/5] [May 17, 2024 from Google]: Al Falamanki Sodeco in Beirut is a gem of a restaurant that exudes the charm and spirit of old Beirut. The setting is picturesque, perfect for both day and night dining, where patrons can enjoy the beautifully arranged outdoor seating surrounded by lush greenery. The menu offers a rich selection of Lebanese favorites, from juicy kebabs to an assortment of mezze, each dish more flavorful than the last. The staff's hospitality is commendable, always attentive and quick to provide recommendations. Al Falamanki is not just a place to eat but a cultural experience, ideal for family gatherings or a relaxed evening with friends.","Al Falamanki Sodeco in Beirut is a gem of a restaurant that exudes the charm and spirit of old Beirut. The setting is picturesque, perfect for both day and night dining, where patrons can enjoy the beautifully arranged outdoor seating surrounded by lush greenery. The menu offers a rich selection of Lebanese favorites, from juicy kebabs to an assortment of mezze, each dish more flavorful than the last. The staff's hospitality is commendable, always attentive and quick to provide recommendations. Al Falamanki is not just a place to eat but a cultural experience, ideal for family gatherings or a relaxed evening with friends.",5.0,,Google,103,,,Unknown,Beirut,Lebanese,High-End
